,Date,Close,Volume,Open,High,Low
19,2018-07-03,31000.0,7375018,33300.0,33400.0,34000.0
20,2018-07-02,33300.0,6858520,35600.0,35600.0,35600.0
21,2018-06-29,35600.0,3031531,36100.0,36200.0,36800.0
2,2018-07-26,34800.0,6326835,34000.0,30600.0,35700.0
3,2018-07-25,34000.0,4478560,35200.0,37500.0,37500.0
4,2018-07-24,35200.0,4390214,35700.0,35700.0,37500.0
5,2018-07-23,35700.0,4970456,36800.0,36900.0,37000.0
6,2018-07-20,36800.0,8925712,35400.0,35400.0,36800.0
7,2018-07-19,35400.0,6338767,36200.0,36200.0,36200.0
8,2018-07-18,36200.0,4359010,35600.0,36000.0,36500.0
9,2018-07-17,35600.0,5135363,34500.0,35900.0,35900.0
10,2018-07-16,34500.0,3769038,34200.0,34500.0,35200.0
11,2018-07-13,34200.0,3940996,33100.0,33100.0,34500.0
12,2018-07-12,33100.0,4150902,31900.0,35000.0,35000.0
13,2018-07-11,31900.0,7023863,33900.0,33400.0,33500.0
14,2018-07-10,33900.0,3244193,33000.0,33000.0,34200.0
15,2018-07-09,33000.0,4587386,32800.0,33000.0,34100.0
16,2018-07-06,32800.0,7854475,29900.0,29000.0,32800.0
17,2018-07-05,29900.0,4948503,32000.0,31300.0,32000.0
18,2018-07-04,32000.0,4127586,31000.0,30500.0,32000.0
19,2018-07-03,31000.0,7375018,33300.0,33400.0,34000.0
20,2018-07-02,33300.0,6858520,35600.0,35600.0,35600.0
21,2018-06-29,35600.0,3031531,36100.0,36200.0,36800.0
2,2018-05-31,40000.0,3560671,38400.0,38400.0,40000.0
3,2018-05-30,38400.0,3049815,39300.0,39500.0,39700.0
4,2018-05-29,39300.0,4694583,36200.0,32600.0,39600.0
5,2018-05-28,36200.0,6642188,40000.0,39500.0,39800.0
6,2018-05-25,40000.0,3370106,41000.0,41000.0,41500.0
7,2018-05-24,41000.0,1360084,41500.0,41700.0,41700.0
8,2018-05-23,41500.0,2846035,41100.0,41200.0,41500.0
9,2018-05-22,41100.0,4833825,42200.0,42000.0,42000.0
10,2018-05-21,42200.0,1908680,42800.0,43100.0,43300.0
11,2018-05-18,42800.0,2708148,42900.0,42900.0,43400.0
12,2018-05-17,42900.0,2023797,43000.0,42500.0,43600.0
13,2018-05-16,43000.0,3938151,44500.0,44300.0,48900.0
14,2018-05-15,44500.0,2883487,44300.0,44600.0,45300.0
15,2018-05-14,44300.0,1239598,44000.0,44100.0,44600.0
16,2018-05-11,44000.0,3944111,42400.0,42400.0,44200.0
17,2018-05-10,42400.0,4538604,44400.0,44400.0,44800.0
18,2018-05-09,44400.0,2964394,45400.0,45400.0,45400.0
19,2018-05-08,45400.0,2703990,46000.0,46000.0,46200.0
20,2018-05-07,46000.0,4340830,43600.0,43700.0,46000.0
21,2018-05-04,43600.0,2929704,43500.0,43500.0,44200.0
2,2018-05-03,43500.0,3695726,42000.0,39600.0,43800.0
3,2018-05-02,42000.0,2669126,42400.0,43000.0,43100.0
4,2018-04-27,42400.0,4667596,40600.0,36600.0,44000.0
5,2018-04-26,40600.0,7285702,44400.0,44500.0,44500.0
6,2018-04-24,44400.0,3660608,44500.0,44600.0,45400.0
7,2018-04-23,44500.0,8144218,48100.0,48400.0,48800.0
8,2018-04-20,48100.0,3450025,47700.0,48000.0,48300.0
9,2018-04-19,47700.0,4945285,48900.0,48000.0,49000.0
10,2018-04-18,48900.0,3237045,49500.0,49500.0,50300.0
11,2018-04-17,49500.0,3122300,48600.0,48600.0,49500.0
12,2018-04-16,48600.0,2787061,48500.0,48400.0,49100.0
13,2018-04-13,48500.0,3102131,49900.0,50000.0,50400.0
14,2018-04-12,49900.0,3604332,48800.0,48100.0,49900.0
15,2018-04-11,48800.0,6377260,50500.0,50500.0,50900.0
16,2018-04-10,50500.0,4550311,51100.0,51200.0,51600.0
17,2018-04-09,51100.0,3474752,50900.0,51000.0,51500.0
18,2018-04-06,50900.0,5500996,49800.0,49900.0,51400.0
19,2018-04-05,49800.0,3934100,49100.0,49200.0,49800.0
20,2018-04-04,49100.0,3555414,49000.0,49000.0,49800.0
21,2018-04-03,49000.0,3577394,49200.0,49200.0,49500.0
2,2018-04-02,49200.0,4372662,46700.0,46800.0,49200.0
3,2018-03-30,46700.0,2092042,46600.0,46000.0,46900.0
4,2018-03-29,46600.0,2039780,46900.0,47200.0,47200.0
5,2018-03-28,46900.0,2276552,47500.0,47400.0,47600.0
6,2018-03-27,47500.0,3305080,47300.0,47600.0,48300.0
7,2018-03-26,47300.0,2814607,46000.0,46000.0,47300.0
8,2018-03-23,46000.0,6436238,47000.0,47000.0,47000.0
9,2018-03-22,47000.0,5892543,47900.0,47900.0,48100.0
10,2018-03-21,47900.0,6287554,48400.0,48400.0,48800.0
11,2018-03-20,48400.0,4552573,47000.0,47500.0,48500.0
12,2018-03-19,51700.0,4889388,50400.0,51000.0,51700.0
13,2018-03-16,50400.0,4163554,49400.0,49800.0,50700.0
14,2018-03-15,49400.0,4032484,49200.0,49300.0,49600.0
15,2018-03-14,49200.0,2974601,49200.0,50500.0,51000.0
16,2018-03-13,49200.0,3683159,48600.0,48700.0,49200.0
17,2018-03-12,48600.0,4944538,46800.0,47000.0,48600.0
18,2018-03-09,46800.0,4829484,45300.0,45500.0,46900.0
19,2018-03-08,45300.0,4041111,45200.0,45800.0,45800.0
20,2018-03-07,45200.0,5017215,45900.0,46000.0,46400.0
21,2018-03-06,45900.0,4279645,44000.0,44000.0,45900.0
2,2018-03-05,44000.0,6171135,46500.0,46500.0,47100.0
3,2018-03-02,46500.0,5264337,46000.0,46000.0,46700.0
4,2018-03-01,46000.0,5379316,47000.0,47000.0,47500.0
5,2018-02-28,47000.0,4274179,46400.0,46500.0,47400.0
6,2018-02-27,46400.0,4107205,45300.0,45400.0,46500.0
7,2018-02-26,45300.0,10048941,44700.0,44800.0,46200.0
8,2018-02-23,44700.0,4133818,44200.0,44200.0,45000.0
9,2018-02-22,44200.0,3505413,44500.0,44800.0,45000.0
10,2018-02-21,44500.0,3300915,43700.0,43700.0,45300.0
11,2018-02-13,43700.0,5453039,42000.0,42500.0,44100.0
12,2018-02-12,42000.0,2149455,39900.0,40700.0,42000.0
13,2018-02-09,39900.0,3861562,39500.0,36500.0,40200.0
14,2018-02-08,39500.0,2011871,40700.0,40700.0,41200.0
15,2018-02-07,40700.0,2625378,38900.0,39100.0,41900.0
16,2018-02-06,38900.0,7329750,40000.0,38600.0,39500.0
17,2018-02-05,40000.0,5066909,41500.0,41600.0,42100.0
18,2018-02-02,41500.0,3810505,41000.0,41000.0,41700.0
19,2018-02-01,41000.0,6434280,41700.0,41700.0,41900.0
20,2018-01-31,41700.0,6436073,41600.0,41600.0,42500.0
21,2018-01-30,41600.0,3927399,42000.0,41900.0,41900.0
2,2018-01-29,42000.0,4937869,42100.0,42000.0,42800.0
3,2018-01-26,42100.0,4970555,41800.0,42000.0,42500.0
4,2018-01-25,41800.0,8429425,41100.0,41200.0,42700.0
5,2018-01-24,41100.0,4139581,41400.0,41700.0,42300.0
6,2018-01-23,41400.0,7923102,40200.0,40500.0,41800.0
7,2018-01-22,40200.0,4545380,39500.0,39500.0,40500.0
8,2018-01-19,39500.0,4677507,39500.0,39600.0,40400.0
9,2018-01-18,39500.0,3733257,39000.0,38300.0,39500.0
10,2018-01-17,39000.0,4081715,38800.0,38800.0,40200.0
11,2018-01-16,38800.0,3387031,39000.0,39000.0,39300.0
12,2018-01-15,39000.0,3366618,39100.0,39100.0,39300.0
13,2018-01-12,39100.0,7568499,40000.0,40000.0,40200.0
14,2018-01-11,40000.0,4924236,39800.0,39800.0,40000.0
15,2018-01-10,39800.0,4638024,40300.0,40500.0,40700.0
16,2018-01-09,40300.0,4745410,40100.0,40200.0,40700.0
17,2018-01-08,40100.0,3879771,38800.0,38800.0,40100.0
18,2018-01-05,38800.0,6453452,38800.0,39000.0,39500.0
19,2018-01-04,38800.0,6365641,38700.0,38700.0,38900.0
20,2018-01-03,38700.0,5056543,38800.0,38800.0,39100.0
21,2018-01-02,38800.0,3657426,36900.0,37000.0,38900.0
2,2017-12-29,36900.0,4466849,36800.0,37000.0,37500.0
3,2017-12-28,36800.0,5694848,36500.0,36600.0,37100.0
4,2017-12-27,36500.0,6668024,34700.0,34700.0,36700.0
5,2017-12-26,34700.0,4904103,34500.0,34500.0,34700.0
6,2017-12-25,34500.0,3242655,34600.0,34600.0,35000.0
7,2017-12-22,34600.0,2073496,34700.0,34700.0,34900.0
8,2017-12-21,34700.0,4333480,34800.0,35200.0,35200.0
9,2017-12-20,34800.0,4205447,34800.0,34800.0,35400.0
10,2017-12-19,34800.0,1988171,35100.0,35400.0,35400.0
11,2017-12-18,35100.0,1869613,34200.0,34500.0,35200.0
12,2017-12-15,34200.0,1141285,34200.0,34200.0,34500.0
13,2017-12-14,34200.0,1835286,33800.0,33800.0,34300.0
14,2017-12-13,33800.0,1608497,34600.0,34600.0,34800.0
15,2017-12-12,34600.0,6629673,35400.0,35300.0,35600.0
16,2017-12-11,35400.0,2361314,36000.0,35900.0,35900.0
17,2017-12-08,36000.0,1018775,36200.0,36200.0,36200.0
18,2017-12-07,36200.0,2485591,34900.0,34900.0,36200.0
19,2017-12-06,34900.0,2935533,35000.0,34900.0,35500.0
20,2017-12-05,35000.0,2451061,36500.0,36600.0,36600.0
21,2017-12-04,36500.0,2828261,35200.0,35200.0,36600.0
2,2017-12-01,35200.0,2204688,34900.0,35000.0,35300.0
3,2017-11-30,34900.0,3947759,34500.0,34800.0,35500.0
4,2017-11-29,34500.0,1466786,34000.0,34000.0,34600.0
5,2017-11-28,34000.0,1486928,34200.0,34000.0,34500.0
6,2017-11-27,34200.0,1772248,34100.0,34100.0,34600.0
7,2017-11-24,34100.0,1537052,34000.0,34200.0,34200.0
8,2017-11-23,34000.0,2520785,33900.0,33900.0,34800.0
9,2017-11-22,33900.0,2907841,32800.0,32700.000000000004,33900.0
10,2017-11-21,32800.0,2009143,32800.0,32800.0,33500.0
11,2017-11-20,32800.0,1424314,33100.0,33100.0,33200.0
12,2017-11-17,33100.0,2288362,33100.0,33200.0,33400.0
13,2017-11-16,33100.0,4200524,32500.0,32600.0,33200.0
14,2017-11-15,32500.0,1475303,32200.000000000004,32800.0,33000.0
15,2017-11-14,32200.000000000004,1848620,31800.0,31800.0,32900.0
16,2017-11-13,31800.0,1861000,32000.0,32100.0,32299.999999999996
17,2017-11-10,32000.0,2280926,31500.0,31500.0,32299.999999999996
18,2017-11-09,31500.0,1171786,31400.0,31400.0,31700.0
19,2017-11-08,31400.0,1340921,30800.0,30900.0,31400.0
20,2017-11-07,30800.0,1229311,30800.0,30800.0,31100.0
21,2017-11-06,30800.0,798248,30400.0,30000.0,30900.0
2,2017-11-03,30400.0,2147564,29800.0,29800.0,30500.0
3,2017-11-02,29800.0,3243328,30700.0,30700.0,30800.0
4,2017-11-01,30700.0,954826,30600.0,30600.0,31000.0
5,2017-10-31,30600.0,2365341,31300.0,31900.0,31900.0
6,2017-10-30,31300.0,1998813,31900.0,32100.0,32400.0
7,2017-10-27,31900.0,909500,31500.0,31500.0,31900.0
8,2017-10-26,31500.0,1924655,31900.0,31900.0,32100.0
9,2017-10-25,31900.0,1101897,31100.0,31200.0,32100.0
10,2017-10-24,31100.0,2602005,30700.0,27700.0,31200.0
11,2017-10-23,30700.0,2601188,31700.0,31700.0,31700.0
12,2017-10-20,31700.0,2328487,32400.0,32400.0,32500.0
13,2017-10-19,32400.0,1941687,32900.0,32900.0,33000.0
14,2017-10-18,32900.0,2272988,32800.0,33200.0,33600.0
15,2017-10-17,32800.0,953781,32700.000000000004,32700.000000000004,32800.0
16,2017-10-16,32700.000000000004,1321717,32400.0,32400.0,32800.0
17,2017-10-13,32400.0,1752064,31800.0,31900.0,32500.0
18,2017-10-12,31800.0,1384961,32000.0,32000.0,32100.0
19,2017-10-11,32000.0,1813951,31900.0,32000.0,32200.000000000004
20,2017-10-10,31900.0,1666381,31900.0,31000.0,32299.999999999996
21,2017-10-09,31900.0,3064014,31300.0,31300.0,32299.999999999996
2,2017-10-06,31300.0,2764427,30500.0,30500.0,31400.0
3,2017-10-05,30500.0,3049742,30900.0,30900.0,31400.0
4,2017-10-04,30900.0,1937080,30300.0,30300.0,30900.0
5,2017-10-03,30300.0,1368746,30400.0,30200.0,30500.0
6,2017-10-02,30400.0,755459,30600.0,30700.0,30700.0
7,2017-09-29,30600.0,920886,30300.0,30300.0,30700.0
8,2017-09-28,30300.0,1223493,30100.0,33100.0,33100.0
9,2017-09-27,30100.0,1153295,30600.0,30500.0,30500.0
10,2017-09-26,30600.0,2766949,30100.0,30300.0,30800.0
11,2017-09-25,30100.0,3381864,29200.0,29200.0,30400.0
12,2017-09-22,29200.0,3958618,28400.0,28400.0,29300.0
13,2017-09-21,28400.0,1389322,28100.0,28300.0,28600.0
14,2017-09-20,28100.0,882705,28100.0,28300.0,28400.0
15,2017-09-19,28100.0,1331569,28200.0,28200.0,28700.0
16,2017-09-18,28200.0,1222983,28100.0,28100.0,28600.0
17,2017-09-15,28100.0,1606884,28200.0,28200.0,28500.0
18,2017-09-14,28200.0,1994968,28400.0,28300.0,28500.0
19,2017-09-13,28400.0,677371,27800.0,27900.0,28400.0
20,2017-09-12,27800.0,1235103,27500.0,27500.0,28100.0
21,2017-09-11,27500.0,2132362,28100.0,28000.0,28500.0
2,2017-09-08,28100.0,1334473,28600.0,28600.0,28700.0
3,2017-09-07,28600.0,1174302,28900.0,28900.0,29100.0
4,2017-09-06,28900.0,626895,29000.0,29100.0,29100.0
5,2017-09-05,29000.0,990815,28600.0,28600.0,29200.0
6,2017-09-01,28600.0,709220,28700.0,28700.0,28800.0
7,2017-08-31,28700.0,2318417,28500.0,28600.0,29500.0
8,2017-08-30,28500.0,1653058,28600.0,28600.0,28900.0
9,2017-08-29,28600.0,4269159,28500.0,28500.0,29500.0
10,2017-08-28,28500.0,2649215,27600.0,27600.0,28700.0
11,2017-08-25,27600.0,2024567,27400.0,27400.0,28300.0
12,2017-08-24,27400.0,7254759,26400.0,26400.0,27600.0
13,2017-08-23,26400.0,740021,26200.0,26100.0,26500.0
14,2017-08-22,26200.0,986115,26200.0,26300.0,26500.0
15,2017-08-21,26200.0,4413094,25700.0,25700.0,26800.0
16,2017-08-18,25700.0,1175485,25600.0,25500.0,25700.0
17,2017-08-17,25600.0,553039,25900.0,26000.0,26100.0
18,2017-08-16,25900.0,487273,25800.0,25800.0,25900.0
19,2017-08-15,25800.0,799795,25700.0,25700.0,25900.0
20,2017-08-14,25700.0,657975,25400.0,25300.0,25700.0
21,2017-08-11,25400.0,774623,25400.0,25500.0,25500.0
2,2017-08-10,25400.0,1139760,25600.0,25400.0,25700.0
3,2017-08-09,25600.0,1649412,26000.0,26000.0,26000.0
4,2017-08-08,26000.0,382940,26000.0,26400.0,26500.0
5,2017-08-07,26000.0,1478734,25800.0,25800.0,26300.0
6,2017-08-04,25800.0,1200627,26000.0,25800.0,25900.0
7,2017-08-03,26000.0,936752,26100.0,26100.0,26100.0
8,2017-08-02,26100.0,1578560,26100.0,25900.0,26100.0
9,2017-08-01,26100.0,1566838,26000.0,26100.0,26500.0
10,2017-07-31,26000.0,1567378,25800.0,26000.0,26200.0
11,2017-07-28,25800.0,718964,25400.0,25500.0,25900.0
12,2017-07-27,25400.0,581124,25600.0,25300.0,25700.0
13,2017-07-26,25600.0,651186,25100.0,25100.0,25700.0
14,2017-07-25,25100.0,808354,24700.0,24900.0,25100.0
15,2017-07-24,24700.0,1117565,25000.0,25000.0,25000.0
16,2017-07-21,25000.0,357297,25200.0,25200.0,25300.0
17,2017-07-20,25200.0,731184,25100.0,25100.0,25200.0
18,2017-07-19,25100.0,584611,25100.0,25100.0,25300.0
19,2017-07-18,25100.0,2229835,24900.0,24900.0,25300.0
20,2017-07-17,24900.0,3160757,25800.0,25800.0,25800.0
21,2017-07-14,25800.0,366894,25900.0,26000.0,26000.0
2,2017-07-13,25900.0,734955,25900.0,25900.0,26000.0
3,2017-07-12,25900.0,1160871,25900.0,25900.0,26200.0
4,2017-07-11,25900.0,1562679,25900.0,25900.0,26000.0
5,2017-07-10,25900.0,2657063,26500.0,26500.0,26600.0
6,2017-07-07,26500.0,2656919,26500.0,26500.0,26900.0
7,2017-07-06,26500.0,1436039,26500.0,26500.0,26600.0
8,2017-07-05,26500.0,1489515,26200.0,26200.0,26600.0
9,2017-07-04,26200.0,913620,26400.0,26400.0,26600.0
10,2017-07-03,26400.0,2832824,25900.0,26000.0,26700.0
11,2017-06-30,25900.0,663360,26000.0,26100.0,26200.0
12,2017-06-29,26000.0,928253,25800.0,25800.0,26100.0
13,2017-06-28,25800.0,861040,25900.0,25800.0,26000.0
14,2017-06-27,25900.0,681015,26100.0,26000.0,26200.0
15,2017-06-26,26100.0,1201089,25700.0,25700.0,26200.0
16,2017-06-23,25700.0,2881921,26100.0,26000.0,26100.0
17,2017-06-22,26100.0,1990597,26300.0,26300.0,26500.0
18,2017-06-21,26300.0,3907011,26800.0,26800.0,26900.0
19,2017-06-20,26800.0,2009016,26600.0,26700.0,27100.0
20,2017-06-19,26600.0,2509473,26400.0,26600.0,26700.0
21,2017-06-16,26400.0,1073742,26400.0,26400.0,26500.0
2,2017-06-15,26400.0,2027588,26700.0,26700.0,26800.0
3,2017-06-14,26700.0,2095019,26500.0,26600.0,26900.0
4,2017-06-13,26500.0,2560207,26000.0,26000.0,26800.0
5,2017-06-12,26000.0,2711450,26200.0,26200.0,26400.0
6,2017-06-09,26200.0,1633448,26100.0,26000.0,26500.0
7,2017-06-08,26100.0,1793086,26400.0,26400.0,26600.0
8,2017-06-07,26400.0,9677631,25300.0,25500.0,26700.0
9,2017-06-06,25300.0,2786052,24800.0,25200.0,25300.0
10,2017-06-05,24800.0,2071223,24700.0,24700.0,25200.0
11,2017-06-02,24700.0,2358110,24800.0,24800.0,24900.0
12,2017-06-01,24800.0,2213737,25000.0,25000.0,25400.0
13,2017-05-31,25000.0,1808309,25000.0,24900.0,25400.0
14,2017-05-30,25000.0,3271836,25100.0,25100.0,25600.0
15,2017-05-29,25100.0,2434669,25000.0,24800.0,25500.0
16,2017-05-26,25000.0,1931186,25100.0,25100.0,25200.0
17,2017-05-25,25100.0,4482961,25200.0,25300.0,25800.0
18,2017-05-24,25200.0,2741337,24500.0,24500.0,25500.0
19,2017-05-23,24500.0,3154806,25100.0,25200.0,25400.0
20,2017-05-22,25100.0,8110171,24700.0,24700.0,25700.0
21,2017-05-19,24700.0,3380097,24500.0,24500.0,25100.0
2,2017-06-15,26400.0,2027588,26700.0,26700.0,26800.0
3,2017-06-14,26700.0,2095019,26500.0,26600.0,26900.0
4,2017-06-13,26500.0,2560207,26000.0,26000.0,26800.0
5,2017-06-12,26000.0,2711450,26200.0,26200.0,26400.0
6,2017-06-09,26200.0,1633448,26100.0,26000.0,26500.0
7,2017-06-08,26100.0,1793086,26400.0,26400.0,26600.0
8,2017-06-07,26400.0,9677631,25300.0,25500.0,26700.0
9,2017-06-06,25300.0,2786052,24800.0,25200.0,25300.0
10,2017-06-05,24800.0,2071223,24700.0,24700.0,25200.0
11,2017-06-02,24700.0,2358110,24800.0,24800.0,24900.0
12,2017-06-01,24800.0,2213737,25000.0,25000.0,25400.0
13,2017-05-31,25000.0,1808309,25000.0,24900.0,25400.0
14,2017-05-30,25000.0,3271836,25100.0,25100.0,25600.0
15,2017-05-29,25100.0,2434669,25000.0,24800.0,25500.0
16,2017-05-26,25000.0,1931186,25100.0,25100.0,25200.0
17,2017-05-25,25100.0,4482961,25200.0,25300.0,25800.0
18,2017-05-24,25200.0,2741337,24500.0,24500.0,25500.0
19,2017-05-23,24500.0,3154806,25100.0,25200.0,25400.0
20,2017-05-22,25100.0,8110171,24700.0,24700.0,25700.0
21,2017-05-19,24700.0,3380097,24500.0,24500.0,25100.0
2,2017-06-15,26400.0,2027588,26700.0,26700.0,26800.0
3,2017-06-14,26700.0,2095019,26500.0,26600.0,26900.0
4,2017-06-13,26500.0,2560207,26000.0,26000.0,26800.0
5,2017-06-12,26000.0,2711450,26200.0,26200.0,26400.0
6,2017-06-09,26200.0,1633448,26100.0,26000.0,26500.0
7,2017-06-08,26100.0,1793086,26400.0,26400.0,26600.0
8,2017-06-07,26400.0,9677631,25300.0,25500.0,26700.0
9,2017-06-06,25300.0,2786052,24800.0,25200.0,25300.0
10,2017-06-05,24800.0,2071223,24700.0,24700.0,25200.0
11,2017-06-02,24700.0,2358110,24800.0,24800.0,24900.0
12,2017-06-01,24800.0,2213737,25000.0,25000.0,25400.0
13,2017-05-31,25000.0,1808309,25000.0,24900.0,25400.0
14,2017-05-30,25000.0,3271836,25100.0,25100.0,25600.0
15,2017-05-29,25100.0,2434669,25000.0,24800.0,25500.0
16,2017-05-26,25000.0,1931186,25100.0,25100.0,25200.0
17,2017-05-25,25100.0,4482961,25200.0,25300.0,25800.0
18,2017-05-24,25200.0,2741337,24500.0,24500.0,25500.0
19,2017-05-23,24500.0,3154806,25100.0,25200.0,25400.0
20,2017-05-22,25100.0,8110171,24700.0,24700.0,25700.0
21,2017-05-19,24700.0,3380097,24500.0,24500.0,25100.0
2,2017-03-20,23900.0,5125254,23400.0,23500.0,24000.0
3,2017-03-17,23400.0,5329369,23200.0,23400.0,24400.0
4,2017-03-16,23200.0,1849057,23100.0,23200.0,23400.0
5,2017-03-15,23100.0,1841218,22800.0,22800.0,23400.0
6,2017-03-14,22800.0,1043292,22900.0,22900.0,23200.0
7,2017-03-13,22900.0,3149747,23700.0,23700.0,23700.0
8,2017-03-10,23700.0,3996520,23400.0,23300.0,24000.0
9,2017-03-09,23400.0,2499511,23300.0,23300.0,23900.0
10,2017-03-08,23300.0,3300268,22500.0,22500.0,24000.0
11,2017-03-07,22500.0,342874,22600.0,22800.0,22800.0
12,2017-03-06,22600.0,767074,22800.0,22900.0,23100.0
13,2017-03-03,22800.0,658085,22500.0,22500.0,22800.0
14,2017-03-02,22500.0,356057,22600.0,22600.0,22600.0
15,2017-03-01,22600.0,947826,22900.0,22800.0,22800.0
16,2017-02-28,22900.0,493768,22900.0,23000.0,23100.0
