,Date,Close,Volume,Value,Open,High,Low
142,2019-10-02,1500.0,2700,4280000,1600.0,1600.0,1500.0
143,2019-10-01,1600.0,3000,4800000,1600.0,1600.0,1600.0
144,2019-09-30,1500.0,18300,29150000,1600.0,1600.0,1500.0
145,2019-09-27,1600.0,19700,30680000,1500.0,1600.0,1500.0
146,2019-09-26,1600.0,0,0,1600.0,1600.0,1600.0
147,2019-09-25,1600.0,4000,6400000,1600.0,1600.0,1600.0
148,2019-09-24,1600.0,1000,1600000,1600.0,1600.0,1600.0
149,2019-09-23,1600.0,20000,32000000,1600.0,1600.0,1600.0
150,2019-09-20,1600.0,17900,28650000,1700.0,1700.0,1600.0
151,2019-09-19,1600.0,9500,15200000,1600.0,1600.0,1600.0
152,2019-09-18,1600.0,1000,1600000,1600.0,1600.0,1600.0
153,2019-09-17,1600.0,2000,3200000,1600.0,1600.0,1600.0
154,2019-09-16,1600.0,3000,4800000,1600.0,1600.0,1600.0
155,2019-09-13,1700.0,0,0,1700.0,1700.0,1700.0
156,2019-09-12,1700.0,0,0,1700.0,1700.0,1700.0
157,2019-09-11,1700.0,20500,34850000,1700.0,1700.0,1700.0
158,2019-09-10,1700.0,13100,22280000,1700.0,1800.0,1700.0
159,2019-09-09,1600.0,16600,26440000,1400.0,1600.0,1400.0
160,2019-09-06,1400.0,0,0,1400.0,1400.0,1400.0
161,2019-09-05,1400.0,400,560000,1400.0,1400.0,1400.0
162,2019-09-04,1400.0,1000,1400000,1400.0,1400.0,1400.0
163,2019-09-03,1400.0,2200,3080000,1400.0,1400.0,1400.0
164,2019-08-30,1600.0,0,0,1600.0,1600.0,1600.0
165,2019-08-29,1600.0,0,0,1600.0,1600.0,1600.0
166,2019-08-28,1600.0,0,0,1600.0,1600.0,1600.0
167,2019-08-27,1600.0,2500,3880000,1500.0,1600.0,1500.0
168,2019-08-26,1600.0,0,0,1600.0,1600.0,1600.0
169,2019-08-23,1600.0,0,0,1600.0,1600.0,1600.0
170,2019-08-22,1600.0,520,832000,1600.0,1600.0,1600.0
171,2019-08-21,1600.0,110,174000,1600.0,1600.0,1600.0
172,2019-08-20,1500.0,24500,36750000,1500.0,1500.0,1500.0
173,2019-08-19,1700.0,100,170000,1700.0,1700.0,1700.0
174,2019-08-16,1600.0,4700,7350000,1500.0,1600.0,1500.0
175,2019-08-15,1500.0,5000,7800000,1600.0,1600.0,1500.0
176,2019-08-14,1600.0,2500,4000000,1600.0,1600.0,1600.0
177,2019-08-13,1500.0,5000,7500000,1500.0,1500.0,1500.0
178,2019-08-12,1400.0,1100,1540000,1400.0,1400.0,1400.0
179,2019-08-09,1300.0,20800,27040000,1300.0,1300.0,1300.0
180,2019-08-08,1500.0,1200,1670000,1400.0,1500.0,1300.0
181,2019-08-07,1300.0,4100,5550000,1500.0,1500.0,1300.0
182,2019-08-06,1500.0,5000,7500000,1500.0,1500.0,1500.0
183,2019-08-05,1600.0,1000,1600000,1600.0,1600.0,1600.0
184,2019-08-02,1800.0,600,1030000,1700.0,1800.0,1700.0
185,2019-08-01,1700.0,100,170000,1700.0,1700.0,1700.0
186,2019-07-31,1700.0,5100,8170000,1600.0,1700.0,1600.0
187,2019-07-30,1600.0,1000,1600000,1600.0,1600.0,1600.0
188,2019-07-29,1700.0,0,0,1700.0,1700.0,1700.0
189,2019-07-26,1700.0,0,0,1700.0,1700.0,1700.0
190,2019-07-25,1700.0,200,340000,1700.0,1700.0,1700.0
191,2019-07-24,1700.0,34700,58980000,1700.0,1700.0,1600.0
192,2019-07-23,1700.0,9400,15980000,1700.0,1700.0,1700.0
193,2019-07-22,1700.0,4200,7140000,1700.0,1700.0,1700.0
194,2019-07-19,1800.0,1850,3240000,1700.0,1800.0,1700.0
195,2019-07-18,1700.0,1300,2210000,1700.0,1700.0,1700.0
196,2019-07-17,1700.0,600,1020000,1700.0,1700.0,1700.0
197,2019-07-16,1700.0,11100,18870000,1700.0,1700.0,1700.0
198,2019-07-15,1700.0,23700,40290000,1700.0,1700.0,1700.0
199,2019-07-12,1800.0,3200,5760000,1800.0,1800.0,1800.0
200,2019-07-11,1800.0,100,180000,1800.0,1800.0,1800.0
201,2019-07-10,1800.0,800,1440000,1800.0,1800.0,1800.0
202,2019-07-09,1800.0,400,720000,1800.0,1800.0,1800.0
203,2019-07-08,1700.0,1300,2240000,1800.0,1800.0,1700.0
204,2019-07-05,1800.0,13000,23350000,1800.0,1800.0,1700.0
205,2019-07-04,1700.0,4100,7280000,1700.0,1800.0,1700.0
206,2019-07-03,1700.0,1700,2890000,1700.0,1700.0,1700.0
207,2019-07-02,1700.0,5600,9520000,1700.0,1700.0,1700.0
208,2019-07-01,1600.0,9800,15680000,1600.0,1600.0,1600.0
209,2019-06-28,1700.0,23300,39610000,1700.0,1700.0,1700.0
210,2019-06-27,1800.0,1600,2880000,1800.0,1800.0,1800.0
211,2019-06-26,1800.0,18500,33300000,1800.0,1800.0,1800.0
212,2019-06-25,1900.0,1500,2850000,1900.0,1900.0,1900.0
213,2019-06-24,1900.0,4000,7390000,1800.0,1900.0,1800.0
214,2019-06-21,1800.0,8100,14590000,1900.0,1900.0,1800.0
215,2019-06-20,1800.0,9400,16910000,1800.0,1800.0,1700.0
216,2019-06-19,1900.0,1400,2590000,1900.0,1900.0,1800.0
217,2019-06-18,1900.0,1700,3230000,1900.0,1900.0,1900.0
218,2019-06-17,1900.0,13900,26410000,1900.0,1900.0,1900.0
219,2019-06-14,1900.0,1300,2330000,1700.0,1900.0,1700.0
220,2019-06-13,1800.0,43900,79020000,1800.0,1800.0,1800.0
221,2019-06-12,1900.0,34700,65930000,1900.0,1900.0,1900.0
222,2019-06-11,1900.0,5100,9660000,1900.0,1900.0,1800.0
223,2019-06-10,1900.0,21200,40280000,1900.0,1900.0,1900.0
224,2019-06-07,2000.0,7130,14257000,2000.0,2000.0,2000.0
225,2019-06-06,2000.0,9820,19651000,2100.0,2100.0,2000.0
226,2019-06-05,2100.0,6100,12610000,2000.0,2100.0,2000.0
227,2019-06-04,2000.0,24300,48580000,1900.0,2000.0,1900.0
228,2019-06-03,1900.0,12320,24050000,2000.0,2100.0,1900.0
229,2019-05-31,1900.0,9700,18960000,2100.0,2100.0,1900.0
230,2019-05-30,2100.0,1250,2525000,2000.0,2100.0,2000.0
231,2019-05-29,2000.0,31500,64490000,2100.0,2100.0,1900.0
232,2019-05-28,2100.0,94400,196180000,2000.0,2100.0,2000.0
233,2019-05-27,1900.0,35500,67450000,1900.0,1900.0,1900.0
234,2019-05-24,1900.0,50300,96450000,1900.0,2000.0,1900.0
235,2019-05-23,1900.0,19800,35660000,1800.0,1900.0,1800.0
236,2019-05-22,1900.0,69600,129750000,2000.0,2000.0,1800.0
237,2019-05-21,1900.0,23900,45550000,1900.0,2000.0,1800.0
238,2019-05-20,1900.0,46000,87190000,1900.0,1900.0,1800.0
239,2019-05-17,2000.0,37500,76640000,2100.0,2100.0,2000.0
240,2019-05-16,2100.0,31800,66160000,2000.0,2100.0,2000.0
241,2019-05-15,2200.0,27000,54820000,2100.0,2200.0,2000.0
242,2019-05-14,2200.0,6100,12840000,2200.0,2200.0,2100.0
243,2019-05-13,2200.0,69100,148870000,2100.0,2300.0,2000.0
244,2019-05-10,2100.0,62400,127040000,1900.0,2100.0,1900.0
245,2019-05-09,2000.0,46700,86940000,1800.0,2000.0,1800.0
246,2019-05-08,1900.0,15600,28430000,1800.0,2000.0,1800.0
247,2019-05-07,1800.0,40800,76220000,2000.0,2000.0,1800.0
248,2019-05-06,2000.0,54000,106600000,2100.0,2100.0,1900.0
249,2019-05-03,2200.0,29800,65900000,2500.0,2500.0,2100.0
250,2019-05-02,2400.0,47800,114310000,2300.0,2500.0,2200.0
251,2019-04-26,2400.0,92970,217208000,2200.0,2400.0,2200.0
252,2019-04-25,2100.0,130000,271450000,2000.0,2100.0,2000.0
253,2019-04-24,1900.0,146100,276340000,1800.0,1900.0,1800.0
254,2019-04-23,1700.0,98600,166950000,1600.0,1700.0,1600.0
255,2019-04-22,1600.0,12900,19650000,1600.0,1700.0,1500.0
256,2019-04-19,1600.0,5400,8440000,1600.0,1600.0,1500.0
257,2019-04-18,1500.0,6200,9820000,1600.0,1600.0,1500.0
258,2019-04-17,1600.0,20100,32230000,1700.0,1700.0,1600.0
259,2019-04-16,1700.0,24700,37840000,1600.0,1700.0,1500.0
260,2019-04-12,1700.0,28500,48450000,1700.0,1700.0,1700.0
261,2019-04-11,1500.0,1300,1950000,1500.0,1500.0,1500.0
262,2019-04-10,1500.0,13200,20050000,1700.0,1700.0,1500.0
263,2019-04-09,1700.0,39000,64480000,1700.0,1700.0,1500.0
264,2019-04-08,1700.0,21600,34590000,1600.0,1700.0,1600.0
265,2019-04-05,1500.0,50800,75930000,1400.0,1600.0,1400.0
266,2019-04-04,1400.0,29200,40880000,1400.0,1400.0,1400.0
267,2019-04-03,1300.0,9100,11750000,1200.0,1300.0,1200.0
268,2019-04-02,1400.0,20300,26130000,1400.0,1400.0,1200.0
269,2019-04-01,1300.0,1000,1300000,1300.0,1300.0,1300.0
270,2019-03-29,1400.0,1900,2660000,1400.0,1400.0,1400.0
271,2019-03-28,1400.0,28300,39620000,1400.0,1400.0,1400.0
272,2019-03-27,1300.0,20400,26520000,1300.0,1300.0,1300.0
273,2019-03-26,1400.0,7800,9610000,1300.0,1400.0,1200.0
274,2019-03-25,1300.0,300,400000,1400.0,1400.0,1300.0
275,2019-03-22,1400.0,10000,14080000,1600.0,1600.0,1400.0
276,2019-03-21,1400.0,19800,28710000,1600.0,1600.0,1300.0
277,2019-03-20,1400.0,21000,30090000,1700.0,1700.0,1400.0
278,2019-03-19,1600.0,21000,34590000,1600.0,1700.0,1400.0
279,2019-03-18,1500.0,24900,38320000,1600.0,1700.0,1500.0
280,2019-03-15,1800.0,9500,16380000,1700.0,1800.0,1700.0
281,2019-03-14,1600.0,47900,76640000,1600.0,1600.0,1600.0
282,2019-03-13,1400.0,46600,64890000,1300.0,1400.0,1300.0
283,2019-03-12,1300.0,36100,48130000,1400.0,1400.0,1300.0
284,2019-03-11,1400.0,16900,23660000,1400.0,1400.0,1400.0
285,2019-03-08,1300.0,77300,100490000,1300.0,1300.0,1300.0
286,2019-03-07,1300.0,8900,10980000,1300.0,1300.0,1200.0
287,2019-03-06,1300.0,31400,40820000,1300.0,1300.0,1300.0
288,2019-03-05,1200.0,11200,13440000,1200.0,1200.0,1200.0
289,2019-03-04,1100.0,17500,19350000,1200.0,1200.0,1100.0
290,2019-03-01,1200.0,5500,6600000,1200.0,1200.0,1200.0
291,2019-02-28,1200.0,0,0,1200.0,1200.0,1200.0
292,2019-02-27,1200.0,2300,2790000,1300.0,1300.0,1200.0
293,2019-02-26,1200.0,16000,19200000,1200.0,1200.0,1200.0
294,2019-02-25,1400.0,0,0,1400.0,1400.0,1400.0
295,2019-02-22,1400.0,400,560000,1400.0,1400.0,1400.0
296,2019-02-21,1600.0,0,0,1600.0,1600.0,1600.0
297,2019-02-20,1600.0,0,0,1600.0,1600.0,1600.0
298,2019-02-19,1600.0,0,0,1600.0,1600.0,1600.0
299,2019-02-18,1600.0,0,0,1600.0,1600.0,1600.0
300,2019-02-15,1600.0,0,0,1600.0,1600.0,1600.0
301,2019-02-14,1600.0,0,0,1600.0,1600.0,1600.0
302,2019-02-13,1600.0,0,0,1600.0,1600.0,1600.0
303,2019-02-12,1600.0,0,0,1600.0,1600.0,1600.0
304,2019-02-11,1600.0,0,0,1600.0,1600.0,1600.0
305,2019-02-01,1600.0,0,0,1600.0,1600.0,1600.0
306,2019-01-31,1600.0,0,0,1600.0,1600.0,1600.0
307,2019-01-30,1600.0,0,0,1600.0,1600.0,1600.0
308,2019-01-29,1600.0,0,0,1600.0,1600.0,1600.0
309,2019-01-28,1600.0,0,0,1600.0,1600.0,1600.0
310,2019-01-25,1600.0,0,0,1600.0,1600.0,1600.0
311,2019-01-24,1600.0,0,0,1600.0,1600.0,1600.0
312,2019-01-23,1600.0,0,0,1600.0,1600.0,1600.0
313,2019-01-22,1600.0,0,0,1600.0,1600.0,1600.0
314,2019-01-21,1600.0,0,0,1600.0,1600.0,1600.0
315,2019-01-18,1600.0,100,160000,1600.0,1600.0,1600.0
316,2019-01-17,1800.0,0,0,1800.0,1800.0,1800.0
317,2019-01-16,1800.0,0,0,1800.0,1800.0,1800.0
318,2019-01-15,1800.0,0,0,1800.0,1800.0,1800.0
319,2019-01-14,1800.0,0,0,1800.0,1800.0,1800.0
320,2019-01-11,1800.0,0,0,1800.0,1800.0,1800.0
321,2019-01-10,1800.0,0,0,1800.0,1800.0,1800.0
322,2019-01-09,1800.0,0,0,1800.0,1800.0,1800.0
323,2019-01-08,1800.0,0,0,1800.0,1800.0,1800.0
324,2019-01-07,1800.0,0,0,1800.0,1800.0,1800.0
325,2019-01-04,1800.0,100,180000,1800.0,1800.0,1800.0
326,2019-01-03,1600.0,0,0,1600.0,1600.0,1600.0
327,2019-01-02,1600.0,100,160000,1600.0,1600.0,1600.0
328,2018-12-28,1500.0,0,0,1500.0,1500.0,1500.0
329,2018-12-27,1500.0,0,0,1500.0,1500.0,1500.0
330,2018-12-26,1500.0,1100,1600000,1400.0,1500.0,1400.0
331,2018-12-25,1400.0,8400,11760000,1400.0,1400.0,1400.0
332,2018-12-24,1500.0,8600,12050000,1400.0,1500.0,1400.0
333,2018-12-21,1400.0,7000,9800000,1400.0,1400.0,1400.0
334,2018-12-20,1300.0,2900,3770000,1300.0,1300.0,1300.0
335,2018-12-19,1300.0,0,0,1300.0,1300.0,1300.0
336,2018-12-18,1300.0,0,0,1300.0,1300.0,1300.0
337,2018-12-17,1300.0,200,260000,1300.0,1300.0,1300.0
338,2018-12-14,1200.0,7400,8880000,1200.0,1200.0,1200.0
339,2018-12-13,1300.0,0,0,1300.0,1300.0,1300.0
340,2018-12-12,1300.0,0,0,1300.0,1300.0,1300.0
341,2018-12-11,1300.0,0,0,1300.0,1300.0,1300.0
342,2018-12-10,1300.0,0,0,1300.0,1300.0,1300.0
343,2018-12-07,1200.0,2200,2840000,1300.0,1300.0,1200.0
344,2018-12-06,1200.0,2100,2540000,1400.0,1400.0,1200.0
345,2018-12-05,1300.0,0,0,1300.0,1300.0,1300.0
346,2018-12-04,1300.0,0,0,1300.0,1300.0,1300.0
347,2018-12-03,1300.0,0,0,1300.0,1300.0,1300.0
348,2018-11-30,1300.0,0,0,1300.0,1300.0,1300.0
349,2018-11-29,1200.0,1400,1750000,1300.0,1300.0,1200.0
350,2018-11-28,1400.0,0,0,1400.0,1400.0,1400.0
351,2018-11-27,1400.0,0,0,1400.0,1400.0,1400.0
352,2018-11-26,1400.0,0,0,1400.0,1400.0,1400.0
353,2018-11-23,1400.0,0,0,1400.0,1400.0,1400.0
354,2018-11-22,1400.0,0,0,1400.0,1400.0,1400.0
355,2018-11-21,1400.0,1000,1400000,1400.0,1400.0,1400.0
356,2018-11-20,1300.0,0,0,1300.0,1300.0,1300.0
357,2018-11-19,1300.0,0,0,1300.0,1300.0,1300.0
358,2018-11-16,1300.0,0,0,1300.0,1300.0,1300.0
359,2018-11-15,1300.0,0,0,1300.0,1300.0,1300.0
360,2018-11-14,1300.0,0,0,1300.0,1300.0,1300.0
361,2018-11-13,1300.0,20100,26130000,1300.0,1300.0,1300.0
362,2018-11-12,1300.0,0,0,1300.0,1300.0,1300.0
363,2018-11-09,1300.0,0,0,1300.0,1300.0,1300.0
364,2018-11-08,1300.0,1100,1430000,1300.0,1300.0,1300.0
365,2018-11-07,1200.0,0,0,1200.0,1200.0,1200.0
366,2018-11-06,1200.0,0,0,1200.0,1200.0,1200.0
367,2018-11-05,1200.0,1000,1200000,1200.0,1200.0,1200.0
368,2018-11-02,1400.0,0,0,1400.0,1400.0,1400.0
369,2018-11-01,1400.0,0,0,1400.0,1400.0,1400.0
370,2018-10-31,1400.0,0,0,1400.0,1400.0,1400.0
371,2018-10-30,1400.0,0,0,1400.0,1400.0,1400.0
372,2018-10-29,1400.0,0,0,1400.0,1400.0,1400.0
373,2018-10-26,1400.0,400,560000,1400.0,1400.0,1400.0
374,2018-10-25,1400.0,100,140000,1400.0,1400.0,1400.0
375,2018-10-24,1400.0,200,280000,1400.0,1400.0,1400.0
376,2018-10-23,1400.0,0,0,1400.0,1400.0,1400.0
377,2018-10-22,1400.0,100,140000,1400.0,1400.0,1400.0
378,2018-10-19,1300.0,0,0,1300.0,1300.0,1300.0
379,2018-10-18,1300.0,3200,4160000,1300.0,1300.0,1300.0
380,2018-10-17,1200.0,0,0,1200.0,1200.0,1200.0
381,2018-10-16,1200.0,5500,6660000,1300.0,1300.0,1200.0
382,2018-10-15,1200.0,100,120000,1200.0,1200.0,1200.0
383,2018-10-12,1400.0,100,140000,1400.0,1400.0,1400.0
384,2018-10-11,1400.0,600,840000,1400.0,1400.0,1400.0
385,2018-10-10,1600.0,0,0,1600.0,1600.0,1600.0
386,2018-10-09,1600.0,500,800000,1600.0,1600.0,1600.0
387,2018-10-08,1600.0,100,160000,1600.0,1600.0,1600.0
388,2018-10-05,1600.0,0,0,1600.0,1600.0,1600.0
389,2018-10-04,1600.0,0,0,1600.0,1600.0,1600.0
390,2018-10-03,1600.0,100,160000,1600.0,1600.0,1600.0
391,2018-10-02,1600.0,3300,4860000,1400.0,1600.0,1400.0
392,2018-10-01,1400.0,0,0,1400.0,1400.0,1400.0
393,2018-09-28,1300.0,2200,3020000,1400.0,1400.0,1300.0
394,2018-09-27,1300.0,0,0,1300.0,1300.0,1300.0
395,2018-09-26,1300.0,2000,2650000,1400.0,1400.0,1300.0
396,2018-09-25,1400.0,400,560000,1400.0,1400.0,1400.0
397,2018-09-24,1500.0,100,150000,1500.0,1500.0,1500.0
398,2018-09-21,1500.0,100,150000,1500.0,1500.0,1500.0
399,2018-09-20,1400.0,0,0,1400.0,1400.0,1400.0
